CUI|LAT|TS|LUI|STT|SUI|ISPREF|AUI|SAUI|SCUI|SDUI|SAB|TTY|CODE|STR|SRL|SUPPRESS|CVF|ICD10CM_SPA|ICD10PCS_SPA|SNOMEDCT2ICD10|SNOMEDCT2ICD10_ENG|SNOMEDCT2ICD10_SPA|WIKIDATA|MESH_WIKI|SNOMED_CT_WIKI|ICD10_WIKI|ICD10CM_WIKI|ICD10PCS_WIKI|NCBI_WIKI|WN31|WN30|WN_SENSE|TUI|SEMTYPE|SEMGROUP|DEF
C0000119|FRE|P|L3245055|PF|S3772535|Y|A7439424||M0023175|D015062|MSHFRE|MH|D015062|11-Hydroxycorticostéroïdes|3|N|||||||Q76643335|D015062|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000119|FRE|P|L3245055|PF|S3772535|Y|A7439424||M0023175|D015062|MSHFRE|MH|D015062|11-Hydroxycorticostéroïdes|3|N|||||||Q76643335|D015062|||||||||T125|Hormone|CHEM|Chemicals & Drugs
C0000119|GER|P|L1226205|PF|S1468151|Y|A7480703||M0023175|D015062|MSHGER|MH|D015062|11-Hydroxycorticosteroide|0|N|||||||Q76643335|D015062|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000119|GER|P|L1226205|PF|S1468151|Y|A7480703||M0023175|D015062|MSHGER|MH|D015062|11-Hydroxycorticosteroide|0|N|||||||Q76643335|D015062|||||||||T125|Hormone|CHEM|Chemicals & Drugs
C0000119|ITA|P|L2136479|PF|S2474701|Y|A7548006||M0023175|D015062|MSHITA|MH|D015062|11-Idrossicorticosteroidi|3|N|||||||Q76643335|D015062|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000119|ITA|P|L2136479|PF|S2474701|Y|A7548006||M0023175|D015062|MSHITA|MH|D015062|11-Idrossicorticosteroidi|3|N|||||||Q76643335|D015062|||||||||T125|Hormone|CHEM|Chemicals & Drugs
C0000119|JPN|P|L3437368|PF|S3964862|Y|A15687810||M0023175|D015062|MSHJPN|PT|D015062|11-ヒドロキシコルチコステロイド|3|N|||||||Q76643335|D015062|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000119|JPN|P|L3437368|PF|S3964862|Y|A15687810||M0023175|D015062|MSHJPN|PT|D015062|11-ヒドロキシコルチコステロイド|3|N|||||||Q76643335|D015062|||||||||T125|Hormone|CHEM|Chemicals & Drugs
C0000119|NOR|P|L10403014|PF|S12976975|Y|A20202655||M0023175|D015062|MSHNOR|MH|D015062|11-hydroksikortikosteroider|3|N|||||||Q76643335|D015062|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000119|NOR|P|L10403014|PF|S12976975|Y|A20202655||M0023175|D015062|MSHNOR|MH|D015062|11-hydroksikortikosteroider|3|N|||||||Q76643335|D015062|||||||||T125|Hormone|CHEM|Chemicals & Drugs
C0000119|POL|P|L9702371|PF|S12134155|Y|A18982763||M0023175|D015062|MSHPOL|MH|D015062|11-hydroksykortykosteroidy|3|N|||||||Q76643335|D015062|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000119|POL|P|L9702371|PF|S12134155|Y|A18982763||M0023175|D015062|MSHPOL|MH|D015062|11-hydroksykortykosteroidy|3|N|||||||Q76643335|D015062|||||||||T125|Hormone|CHEM|Chemicals & Drugs
C0000119|POR|P|L11010468|PF|S13700820|Y|A21193972||M0023175|D015062|MSHPOR|MH|D015062|11-Hidroxicorticosteroides|3|N|||||||Q76643335|D015062|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000119|POR|P|L11010468|PF|S13700820|Y|A21193972||M0023175|D015062|MSHPOR|MH|D015062|11-Hidroxicorticosteroides|3|N|||||||Q76643335|D015062|||||||||T125|Hormone|CHEM|Chemicals & Drugs
C0000119|POR|S|L11009714|PF|S13700819|Y|A27681741||M0023175|D015062|MSHPOR|ET|D015062|11-Hidroxicorticoesteroides|3|N|||||||Q76643335|D015062|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000119|POR|S|L11009714|PF|S13700819|Y|A27681741||M0023175|D015062|MSHPOR|ET|D015062|11-Hidroxicorticoesteroides|3|N|||||||Q76643335|D015062|||||||||T125|Hormone|CHEM|Chemicals & Drugs
C0000119|RUS|P|L3334720|PF|S3862152|Y|A8009303||M0023175|D015062|MSHRUS|MH|D015062|11-ГИДРОКСИКОРТИКОСТЕРОИДЫ|3|N|||||||Q76643335|D015062|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000119|RUS|P|L3334720|PF|S3862152|Y|A8009303||M0023175|D015062|MSHRUS|MH|D015062|11-ГИДРОКСИКОРТИКОСТЕРОИДЫ|3|N|||||||Q76643335|D015062|||||||||T125|Hormone|CHEM|Chemicals & Drugs
C0000119|RUS|S|L0889260|PF|S1093077|Y|A13498398||M0023175|D015062|MSHRUS|SY|D015062|11-GIDROKSIKORTIKOSTEROIDY|3|N|||||||Q76643335|D015062|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000119|RUS|S|L0889260|PF|S1093077|Y|A13498398||M0023175|D015062|MSHRUS|SY|D015062|11-GIDROKSIKORTIKOSTEROIDY|3|N|||||||Q76643335|D015062|||||||||T125|Hormone|CHEM|Chemicals & Drugs
C0000119|SCR|P|L9133591|PF|S11386895|Y|A17435942||M0023175|D015062|MSHSCR|MH|D015062|Not Translated[11-Hydroxycorticosteroids]|3|N|||||||Q76643335|D015062|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000119|SCR|P|L9133591|PF|S11386895|Y|A17435942||M0023175|D015062|MSHSCR|MH|D015062|Not Translated[11-Hydroxycorticosteroids]|3|N|||||||Q76643335|D015062|||||||||T125|Hormone|CHEM|Chemicals & Drugs
C0000119|SPA|P|L9620961|PF|S12081195|Y|A18959981||M0023175|D015062|MSHSPA|MH|D015062|11-Hidroxicorticoesteroides|3|N|||||||Q76643335|D015062|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000119|SPA|P|L9620961|PF|S12081195|Y|A18959981||M0023175|D015062|MSHSPA|MH|D015062|11-Hidroxicorticoesteroides|3|N|||||||Q76643335|D015062|||||||||T125|Hormone|CHEM|Chemicals & Drugs
C0000119|SPA|S|L3378934|PF|S3906384|Y|A27611626||M0023175|D015062|MSHSPA|ET|D015062|11-Hidroxicorticosteroides|3|N|||||||Q76643335|D015062|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000119|SPA|S|L3378934|PF|S3906384|Y|A27611626||M0023175|D015062|MSHSPA|ET|D015062|11-Hidroxicorticosteroides|3|N|||||||Q76643335|D015062|||||||||T125|Hormone|CHEM|Chemicals & Drugs
C0000119|SWE|P|L3419061|PF|S3946537|Y|A11745993||M0023175|D015062|MSHSWE|MH|D015062|11-hydroxikortikosteroider|3|N|||||||Q76643335|D015062|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000119|SWE|P|L3419061|PF|S3946537|Y|A11745993||M0023175|D015062|MSHSWE|MH|D015062|11-hydroxikortikosteroider|3|N|||||||Q76643335|D015062|||||||||T125|Hormone|CHEM|Chemicals & Drugs
C0000120|ENG|P|L0000120|PF|S1424620|Y|A1384345||||AOD|DE|0000018823|synthetic 11-hydroxycorticosteroids|0|N|256||||||||||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000120|ENG|P|L0000120|PF|S1424620|Y|A1384345||||AOD|DE|0000018823|synthetic 11-hydroxycorticosteroids|0|N|256||||||||||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000132|CZE|P|L14420678|PF|S17507907|Y|A28778043||M0004272|D002787|MSHCZE|PEP|D002787|15-ketosteryloleáthydrolasa|3|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000132|CZE|P|L14420678|PF|S17507907|Y|A28778043||M0004272|D002787|MSHCZE|PEP|D002787|15-ketosteryloleáthydrolasa|3|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000132|CZE|S|L14437136|PF|S17507908|Y|A28796390||M0004272|D002787|MSHCZE|ET|D002787|15-ketosteryloleáthydroláza|3|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000132|CZE|S|L14437136|PF|S17507908|Y|A28796390||M0004272|D002787|MSHCZE|ET|D002787|15-ketosteryloleáthydroláza|3|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000132|ENG|P|L0000132|PF|S0007739|Y|A26665454||M0004272|D002787|MSH|PEP|D002787|15-Ketosteryl Oleate Hydrolase|0|N|256||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000132|ENG|P|L0000132|PF|S0007739|Y|A26665454||M0004272|D002787|MSH|PEP|D002787|15-Ketosteryl Oleate Hydrolase|0|N|256||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000132|ENG|P|L0000132|VO|S0007736|Y|A0016644||M0004272|D002787|MSH|PM|D002787|15 Ketosteryl Oleate Hydrolase|0|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000132|ENG|P|L0000132|VO|S0007736|Y|A0016644||M0004272|D002787|MSH|PM|D002787|15 Ketosteryl Oleate Hydrolase|0|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000132|ENG|P|L0000132|VW|S0050065|Y|A0070194||M0004272|D002787|MSH|PM|D002787|Hydrolase, 15-Ketosteryl Oleate|0|N|256||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000132|ENG|P|L0000132|VW|S0050065|Y|A0070194||M0004272|D002787|MSH|PM|D002787|Hydrolase, 15-Ketosteryl Oleate|0|N|256||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000132|FRE|P|L6950783|PF|S8080415|Y|A13450800||M0004272|D002787|MSHFRE|PEP|D002787|15-Ketosteryl Oleate Hydrolase|3|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000132|FRE|P|L6950783|PF|S8080415|Y|A13450800||M0004272|D002787|MSHFRE|PEP|D002787|15-Ketosteryl Oleate Hydrolase|3|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000132|NOR|P|L10985629|PF|S13674911|Y|A21165532||M0004272|D002787|MSHNOR|PEP|D002787|15-ketosteryloleathydrolase|3|N|||||||||||||||||T116|Amino Acid, Peptide, or Protein|CHEM|Chemicals & Drugs
C0000132|NOR|P|L10985629|PF|S13674911|Y|A21165532||M0004272|D002787|MSHNOR|PEP|D002787|15-ketosteryloleathydrolase|3|N|||||||||||||||||T126|Enzyme|CHEM|Chemicals & Drugs
C0000137|ENG|P|L0000137|PF|S0007753|Y|A26650280||M0019173|D012335|MSH|PEP|D012335|15S RNA|0|N|256||||||||||||||||T114|Nucleic Acid, Nucleoside, or Nucleotide|CHEM|Chemicals & Drugs
C0000137|ENG|P|L0000137|PF|S0007753|Y|A26650280||M0019173|D012335|MSH|PEP|D012335|15S RNA|0|N|256||||||||||||||||T123|Biologically Active Substance|CHEM|Chemicals & Drugs
C0000137|ENG|P|L0000137|VW|S0082989|Y|A0112754||M0019173|D012335|MSH|PM|D012335|RNA, 15S|0|N|256||||||||||||||||T114|Nucleic Acid, Nucleoside, or Nucleotide|CHEM|Chemicals & Drugs
C0000137|ENG|P|L0000137|VW|S0082989|Y|A0112754||M0019173|D012335|MSH|PM|D012335|RNA, 15S|0|N|256||||||||||||||||T123|Biologically Active Substance|CHEM|Chemicals & Drugs
C0000137|FRE|P|L13065022|PF|S16004791|Y|A26539052||M0019173|D012335|MSHFRE|PEP|D012335|ARN 15S|3|N|||||||||||||||||T114|Nucleic Acid, Nucleoside, or Nucleotide|CHEM|Chemicals & Drugs
C0000137|FRE|P|L13065022|PF|S16004791|Y|A26539052||M0019173|D012335|MSHFRE|PEP|D012335|ARN 15S|3|N|||||||||||||||||T123|Biologically Active Substance|CHEM|Chemicals & Drugs
C0000137|SWE|P|L17197377|PF|S20758085|Y|A33229037||M0019173|D012335|MSHSWE|ET|D012335|15S RNA|3|N|||||||||||||||||T114|Nucleic Acid, Nucleoside, or Nucleotide|CHEM|Chemicals & Drugs
C0000137|SWE|P|L17197377|PF|S20758085|Y|A33229037||M0019173|D012335|MSHSWE|ET|D012335|15S RNA|3|N|||||||||||||||||T123|Biologically Active Substance|CHEM|Chemicals & Drugs
C0000139|CZE|P|L16795631|PF|S20337351|Y|A32647710||M0023176|D015064|MSHCZE|MH|D015064|16,16-dimethyl-PGE2|3|N|||||||Q27070785|D015064|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000139|CZE|P|L16795631|PF|S20337351|Y|A32647710||M0023176|D015064|MSHCZE|MH|D015064|16,16-dimethyl-PGE2|3|N|||||||Q27070785|D015064|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000139|CZE|S|L6742187|PF|S7862086|Y|A32642181||M0023176|D015064|MSHCZE|ET|D015064|16,16-dimethylprostaglandin E2|3|N|||||||Q27070785|D015064|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000139|CZE|S|L6742187|PF|S7862086|Y|A32642181||M0023176|D015064|MSHCZE|ET|D015064|16,16-dimethylprostaglandin E2|3|N|||||||Q27070785|D015064|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000139|ENG|P|L0000139|PF|S0007758|N|A32677647||C84850||NCI|SY|C84850|16,16-Dimethylprostaglandin E2|0|N|256||||||Q27070785|D015064|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000139|ENG|P|L0000139|PF|S0007758|N|A32677647||C84850||NCI|SY|C84850|16,16-Dimethylprostaglandin E2|0|N|256||||||Q27070785|D015064|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000139|ENG|P|L0000139|PF|S0007758|Y|A0016658||M0023176|D015064|MSH|MH|D015064|16,16-Dimethylprostaglandin E2|0|N|256||||||Q27070785|D015064|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000139|ENG|P|L0000139|PF|S0007758|Y|A0016658||M0023176|D015064|MSH|MH|D015064|16,16-Dimethylprostaglandin E2|0|N|256||||||Q27070785|D015064|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000139|ENG|P|L0000139|VO|S0007756|Y|A0016656||M0023176|D015064|MSH|PM|D015064|16,16 Dimethylprostaglandin E2|0|N|||||||Q27070785|D015064|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000139|ENG|P|L0000139|VO|S0007756|Y|A0016656||M0023176|D015064|MSH|PM|D015064|16,16 Dimethylprostaglandin E2|0|N|||||||Q27070785|D015064|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000139|ENG|P|L0000139|VW|S2069236|Y|A1945374||M0023176|D015064|MSH|PM|D015064|E2, 16,16-Dimethylprostaglandin|0|N|||||||Q27070785|D015064|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000139|ENG|P|L0000139|VW|S2069236|Y|A1945374||M0023176|D015064|MSH|PM|D015064|E2, 16,16-Dimethylprostaglandin|0|N|||||||Q27070785|D015064|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000139|ENG|S|L0000138|PF|S0007757|Y|A26623388||M0023176|D015064|MSH|ET|D015064|16,16-Dimethyl-PGE2|0|N|||||||Q27070785|D015064|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000139|ENG|S|L0000138|PF|S0007757|Y|A26623388||M0023176|D015064|MSH|ET|D015064|16,16-Dimethyl-PGE2|0|N|||||||Q27070785|D015064|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000139|ENG|S|L0000138|VO|S0327146|Y|A0361081||M0023176|D015064|MSH|PM|D015064|16,16 Dimethyl PGE2|0|N|||||||Q27070785|D015064|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000139|ENG|S|L0000138|VO|S0327146|Y|A0361081||M0023176|D015064|MSH|PM|D015064|16,16 Dimethyl PGE2|0|N|||||||Q27070785|D015064|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000139|ENG|S|L0355654|PF|S0506879|Y|A0578579||M0023176|D015064|MSH|N1|D015064|Prosta-5,13-dien-1-oic acid, 11,15-dihydroxy-16,16-dimethyl-9-oxo-, (5Z,11alpha,13E,15R)-|0|N|||||||Q27070785|D015064|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000139|ENG|S|L0355654|PF|S0506879|Y|A0578579||M0023176|D015064|MSH|N1|D015064|Prosta-5,13-dien-1-oic acid, 11,15-dihydroxy-16,16-dimethyl-9-oxo-, (5Z,11alpha,13E,15R)-|0|N|||||||Q27070785|D015064|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000139|ENG|S|L9307126|PF|S11568380|N|A29938522|||CDR0000651165|PDQ|LV|CDR0000651165|16,16-Dimethyl Prostaglandin E2|0|N|||||||Q27070785|D015064|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000139|ENG|S|L9307126|PF|S11568380|N|A29938522|||CDR0000651165|PDQ|LV|CDR0000651165|16,16-Dimethyl Prostaglandin E2|0|N|||||||Q27070785|D015064|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000139|ENG|S|L9307126|PF|S11568380|Y|A17683477||C84850||NCI|PT|C84850|16,16-Dimethyl Prostaglandin E2|0|N|||||||Q27070785|D015064|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000139|ENG|S|L9307126|PF|S11568380|Y|A17683477||C84850||NCI|PT|C84850|16,16-Dimethyl Prostaglandin E2|0|N|||||||Q27070785|D015064|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000139|ENG|S|L9307126|VC|S18341073|Y|A29938521|||CDR0000651165|PDQ|PT|CDR0000651165|16, 16-dimethyl prostaglandin E2|0|N|||||||Q27070785|D015064|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000139|ENG|S|L9307126|VC|S18341073|Y|A29938521|||CDR0000651165|PDQ|PT|CDR0000651165|16, 16-dimethyl prostaglandin E2|0|N|||||||Q27070785|D015064|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000139|ENG|S|L9719750|PF|S12201082|Y|A29953813|||CDR0000651165|PDQ|AB|CDR0000651165|dmPGE2|0|N|256||||||Q27070785|D015064|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000139|ENG|S|L9719750|PF|S12201082|Y|A29953813|||CDR0000651165|PDQ|AB|CDR0000651165|dmPGE2|0|N|256||||||Q27070785|D015064|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000139|FIN|P|L1507046|PF|S1802955|Y|A13430511||M0023176|D015064|MSHFIN|MH|D015064|16,16-dimetyyliprostaglandiini E2|3|N|||||||Q27070785|D015064|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000139|FIN|P|L1507046|PF|S1802955|Y|A13430511||M0023176|D015064|MSHFIN|MH|D015064|16,16-dimetyyliprostaglandiini E2|3|N|||||||Q27070785|D015064|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000139|FRE|P|L3254497|PF|S3782440|Y|A7448862||M0023176|D015064|MSHFRE|MH|D015064|Diméthyl-16,16 prostaglandine E2|3|N|||||||Q27070785|D015064|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000139|FRE|P|L3254497|PF|S3782440|Y|A7448862||M0023176|D015064|MSHFRE|MH|D015064|Diméthyl-16,16 prostaglandine E2|3|N|||||||Q27070785|D015064|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000139|FRE|S|L9116414|PF|S11364038|Y|A27676765||M0023176|D015064|MSHFRE|ET|D015064|Diméthyl-16,16 prostaglandine E-2|3|N|||||||Q27070785|D015064|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000139|FRE|S|L9116414|PF|S11364038|Y|A27676765||M0023176|D015064|MSHFRE|ET|D015064|Diméthyl-16,16 prostaglandine E-2|3|N|||||||Q27070785|D015064|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000139|GER|P|L1226223|PF|S1468169|Y|A7480712||M0023176|D015064|MSHGER|MH|D015064|16,16-Dimethylprostaglandin-E2|0|N|||||||Q27070785|D015064|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000139|GER|P|L1226223|PF|S1468169|Y|A7480712||M0023176|D015064|MSHGER|MH|D015064|16,16-Dimethylprostaglandin-E2|0|N|||||||Q27070785|D015064|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000139|ITA|P|L2136482|PF|S2474704|Y|A7548009||M0023176|D015064|MSHITA|MH|D015064|16,16-Dimetilprostaglandina E2|3|N|||||||Q27070785|D015064|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000139|ITA|P|L2136482|PF|S2474704|Y|A7548009||M0023176|D015064|MSHITA|MH|D015064|16,16-Dimetilprostaglandina E2|3|N|||||||Q27070785|D015064|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000139|JPN|P|L3437382|PF|S3964876|Y|A15696557||M0023176|D015064|MSHJPN|PT|D015064|16,16-ジメチルプロスタグランジンE2|3|N|||||||Q27070785|D015064|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000139|JPN|P|L3437382|PF|S3964876|Y|A15696557||M0023176|D015064|MSHJPN|PT|D015064|16,16-ジメチルプロスタグランジンE2|3|N|||||||Q27070785|D015064|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000139|JPN|S|L5442547|PF|S6227603|Y|A7929639||M0023176|D015064|MSHJPN|SY|D015064|ジメチルプロスタグランジンE2|3|N|||||||Q27070785|D015064|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000139|JPN|S|L5442547|PF|S6227603|Y|A7929639||M0023176|D015064|MSHJPN|SY|D015064|ジメチルプロスタグランジンE2|3|N|||||||Q27070785|D015064|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000139|POL|P|L9670630|PF|S12134168|Y|A18977358||M0023176|D015064|MSHPOL|MH|D015064|16,16-dimetyloprostaglandyna E2|3|N|||||||Q27070785|D015064|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000139|POL|P|L9670630|PF|S12134168|Y|A18977358||M0023176|D015064|MSHPOL|MH|D015064|16,16-dimetyloprostaglandyna E2|3|N|||||||Q27070785|D015064|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000139|POL|S|L9677306|PF|S12144234|Y|A19011785||M0023176|D015064|MSHPOL|SY|D015064|Ester metylowy 16,16-dimetyloprotaglandyny E2|3|N|||||||Q27070785|D015064|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000139|POL|S|L9677306|PF|S12144234|Y|A19011785||M0023176|D015064|MSHPOL|SY|D015064|Ester metylowy 16,16-dimetyloprotaglandyny E2|3|N|||||||Q27070785|D015064|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000139|POL|S|L9687533|PF|S12142686|Y|A19006329||M0023176|D015064|MSHPOL|SY|D015064|Dimetylodinoproston|3|N|||||||Q27070785|D015064|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000139|POL|S|L9687533|PF|S12142686|Y|A19006329||M0023176|D015064|MSHPOL|SY|D015064|Dimetylodinoproston|3|N|||||||Q27070785|D015064|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000139|POR|P|L3290603|PF|S3818067|Y|A9095926||M0023176|D015064|MSHPOR|MH|D015064|16,16-Dimetilprostaglandina E2|3|N|||||||Q27070785|D015064|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000139|POR|P|L3290603|PF|S3818067|Y|A9095926||M0023176|D015064|MSHPOR|MH|D015064|16,16-Dimetilprostaglandina E2|3|N|||||||Q27070785|D015064|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000139|RUS|P|L3334737|PF|S3862190|Y|A8009341||M0023176|D015064|MSHRUS|MH|D015064|16,16-ДИМЕТИЛПРОСТАГЛАНДИН E2|3|N|||||||Q27070785|D015064|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000139|RUS|P|L3334737|PF|S3862190|Y|A8009341||M0023176|D015064|MSHRUS|MH|D015064|16,16-ДИМЕТИЛПРОСТАГЛАНДИН E2|3|N|||||||Q27070785|D015064|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000139|RUS|S|L0889263|PF|S1093080|Y|A13517168||M0023176|D015064|MSHRUS|SY|D015064|16,16-DIMETILPROSTAGLANDIN E2|3|N|||||||Q27070785|D015064|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000139|RUS|S|L0889263|PF|S1093080|Y|A13517168||M0023176|D015064|MSHRUS|SY|D015064|16,16-DIMETILPROSTAGLANDIN E2|3|N|||||||Q27070785|D015064|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000139|RUS|S|L1507045|PF|S1802954|Y|A13517169||M0023176|D015064|MSHRUS|SY|D015064|16,16-DIMETILPROSTAGLANDINA E2 METILOVYI EFIR|3|N|||||||Q27070785|D015064|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000139|RUS|S|L1507045|PF|S1802954|Y|A13517169||M0023176|D015064|MSHRUS|SY|D015064|16,16-DIMETILPROSTAGLANDINA E2 METILOVYI EFIR|3|N|||||||Q27070785|D015064|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000139|RUS|S|L1515625|PF|S1811534|Y|A13479449||M0023176|D015064|MSHRUS|SY|D015064|DIMETILDINOPROSTON|3|N|||||||Q27070785|D015064|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000139|RUS|S|L1515625|PF|S1811534|Y|A13479449||M0023176|D015064|MSHRUS|SY|D015064|DIMETILDINOPROSTON|3|N|||||||Q27070785|D015064|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000139|RUS|S|L3334738|PF|S3862191|Y|A8009342||M0023176|D015064|MSHRUS|SY|D015064|16,16-ДИМЕТИЛПРОСТАГЛАНДИНА E2 МЕТИЛОВЫЙ ЭФИР|3|N|||||||Q27070785|D015064|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000139|RUS|S|L3334738|PF|S3862191|Y|A8009342||M0023176|D015064|MSHRUS|SY|D015064|16,16-ДИМЕТИЛПРОСТАГЛАНДИНА E2 МЕТИЛОВЫЙ ЭФИР|3|N|||||||Q27070785|D015064|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000139|RUS|S|L3347878|PF|S3875357|Y|A8022493||M0023176|D015064|MSHRUS|SY|D015064|ДИМЕТИЛДИНОПРОСТОН|3|N|||||||Q27070785|D015064|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
C0000139|RUS|S|L3347878|PF|S3875357|Y|A8022493||M0023176|D015064|MSHRUS|SY|D015064|ДИМЕТИЛДИНОПРОСТОН|3|N|||||||Q27070785|D015064|||||||||T121|Pharmacologic Substance|CHEM|Chemicals & Drugs
C0000139|SPA|P|L3378945|PF|S3906410|Y|A9176230||M0023176|D015064|MSHSPA|MH|D015064|16,16-Dimetilprostaglandina E2|3|N|||||||Q27070785|D015064|||||||||T109|Organic Chemical|CHEM|Chemicals & Drugs
